customer_id,Car_id,Purchase_Date,Customer_Name,Customer_Gender,Customer_Country,Customer_City,Customer_Age,Customer_Annual_Income,Company,Body_Style_Model,Engine,Transmission,Color,year_of_model,Price
2179,HUN-MID-825,08/12/2021,Khalid Al-Faisal,MALE,Saudi Arabia,Medina,51,307674,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2021,23250
2180,HUN-MID-825,08/12/2021,Khalid Al-Qahtani,MALE,Qatar,Doha,48,121084,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2021,23250
2181,HUN-MID-827,08/12/2021,Maha Al-Harbi,FEMALE,Qatar,Al Rayyan,43,424929,hyundai,SUV KONA,Overhead Camshaft,Auto,Grey,2021,28500
2182,HUN-MID-826,12/12/2021,Dina Saad,FEMALE,Egypt,Cairo,33,445672,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2021,14300
2183,HUN-MID-828,12/12/2021,Fatima Al-Mansouri,FEMALE,Qatar,Al Khor,37,120316,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
2184,HUN-MID-827,12/12/2021,Faisal Al-Dosari,MALE,Kuwait,Fahaheel,44,246870,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2021,28500
2185,HUN-MID-821,12/12/2021,Firas Al-Khasawneh,MALE,Qatar,Al Wakrah,37,146231,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2021,25800
2186,HUN-MID-824,12/12/2021,Bader Al-Harbi,MALE,Morocco,Rabat,48,105283,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2021,64300
2187,HUN-MID-824,12/12/2021,Salim Al-Shukaili,MALE,Morocco,Agadir,35,451141,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2021,64300
2188,HUN-MID-822,15/12/2021,Mariam Al-Nuaimi,FEMALE,Morocco,Rabat,38,305831,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2021,26000
2189,HUN-MID-820,15/12/2021,Abdulrahman Al-Saadi,MALE,Algeria,Oran,41,426863,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2021,23900
2190,HUN-MID-823,15/12/2021,Ziad Al-Masri,MALE,Morocco,Rabat,50,294442,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
2191,HUN-MID-823,15/12/2021,Khalaf Al-Enezi,MALE,United Arab Emirates,Dubai,47,407030,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
2192,HUN-MID-829,15/12/2021,Ahmed Al-Shehri,MALE,Kuwait,Fahaheel,42,361949,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2021,48250
2193,HUN-MID-822,18/12/2021,Abdulrahman Al-Saadi,MALE,Tunisia,Sfax,41,247411,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2021,26000
2194,HUN-MID-821,18/12/2021,Rachid El-Mokhtar,MALE,Bahrain,Muharraq,44,73821,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2021,25800
2195,HUN-MID-823,18/12/2021,Reem Al-Zaabi,FEMALE,Saudi Arabia,Dammam,36,96604,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2021,27500
2196,HUN-MID-828,18/12/2021,Amine Al-Belhadj,MALE,Kuwait,Hawalli,40,115040,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2021,65200
2197,HUN-MID-829,18/12/2021,Mehdi El-Kebir,MALE,United Arab Emirates,Ras Al Khaimah,47,422391,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2021,48250
2198,HUN-MID-828,19/12/2021,Amine Belhadj,MALE,Oman,Sur,40,105261,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2021,65200
2199,HUN-MID-823,19/12/2021,Tariq Al-Majali,MALE,Bahrain,Sitra,37,257054,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2021,27500
2200,HUN-MID-822,19/12/2021,Reem Al-Zaabi,FEMALE,Jordan,Irbid,36,468215,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2021,26000
2201,HUN-MID-820,19/12/2021,Nadia Bouzid,FEMALE,Tunisia,Sfax,55,420152,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2021,23900
2202,HUN-MID-824,19/12/2021,Faisal Al-Mutawa,MALE,Tunisia,Sousse,38,108897,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2021,64300
2203,HUN-MID-825,19/12/2021,Abdulrahman Al-Saadi,MALE,Oman,Sohar,41,148278,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2021,23250
2204,HUN-MID-826,19/12/2021,Zaid Al-Rawashdeh,MALE,Qatar,Al Wakrah,50,314379,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2021,14300
2205,HUN-MID-823,19/12/2021,Majed Al-Subaie,MALE,Saudi Arabia,Dammam,44,177477,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
2206,HUN-MID-828,20/12/2021,Nadia Benmoussa,FEMALE,Saudi Arabia,Riyadh,55,373388,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2021,65200
2207,HUN-MID-820,20/12/2021,Faisal Al-Mutawa,MALE,Bahrain,Manama,38,244604,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2021,23900
2208,HUN-MID-827,20/12/2021,Layla Al-Mazrouei,FEMALE,Algeria,Setif,37,434474,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2021,28500
2209,HUN-MID-820,20/12/2021,Noura Al-Harthy,FEMALE,Saudi Arabia,Riyadh,35,252888,hyundai,SEDAN i10,Overhead Camshaft,Auto,Grey,2021,23900
2210,HUN-MID-823,20/12/2021,Bader Al-Ajmi,MALE,Oman,Salalah,47,297344,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
2211,HUN-MID-829,20/12/2021,Abdullah Al-Thani,MALE,Tunisia,Kairouan,43,288390,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2021,48250
2212,HUN-MID-824,20/12/2021,Sultan Al-Dosari,MALE,Algeria,Annaba,53,275054,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2021,64300
2213,HUN-MID-820,22/12/2021,Amr Ramadan,MALE,Egypt,Dakahlia,55,497850,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2021,23900
2214,HUN-MID-823,23/12/2021,Ahmed Al-Mazrouei,MALE,Jordan,Amman,47,110987,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2021,27500
2215,HUN-MID-826,23/12/2021,Abdelilah El-Haddadi,MALE,Kuwait,Hawalli,51,472568,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2021,14300
2216,HUN-MID-829,24/12/2021,Yacine Ben Ahmed,MALE,Bahrain,Muharraq,44,433465,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2021,48250
2217,HUN-MID-821,24/12/2021,Ahmed Al-Falasi,MALE,Algeria,Annaba,50,140742,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2021,25800
2218,HUN-MID-821,24/12/2021,Bader Al-Sabah,MALE,Qatar,Al Shamal,39,266058,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2021,25800
2219,HUN-MID-820,24/12/2021,Faisal Al-Qahtani,MALE,Algeria,Oran,35,64286,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2021,23900
2220,HUN-MID-822,25/12/2021,Khaled Soliman,MALE,Egypt,Qena,32,343725,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2021,26000
2221,HUN-MID-826,26/12/2021,Ali Al-Busaidi,MALE,Jordan,Aqaba,35,363337,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2021,14300
2222,HUN-MID-828,26/12/2021,Dina Al-Khasawneh,FEMALE,Qatar,Al Rayyan,47,137065,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2021,65200
2223,HUN-MID-828,26/12/2021,Sultan Al-Dosari,MALE,Saudi Arabia,Jubail,43,404483,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2021,65200
2224,HUN-MID-832,02/01/2022,Faten Amr,FEMALE,Egypt,Port Said,33,357762,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2022,27860
2225,HUN-MID-836,07/01/2022,Aisha Al-Busaidi,FEMALE,Saudi Arabia,Mecca,36,448147,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2022,15500
2226,HUN-MID-835,07/01/2022,Majed Al-Subaie,MALE,Bahrain,Manama,44,121766,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2022,25700
2227,HUN-MID-838,07/01/2022,Hicham El-Amrani,MALE,Morocco,Casablanca,44,341265,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2022,68200
2228,HUN-MID-836,07/01/2022,Omar Al-Hadidi,MALE,Tunisia,Tunis,39,420104,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2022,15500
2229,HUN-MID-836,07/01/2022,Salem Al-Harbi,MALE,Saudi Arabia,Medina,48,277682,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2022,15500
2230,HUN-MID-837,09/01/2022,Amr Fathi,MALE,Egypt,Alexandria,37,80601,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2022,30900
2231,HUN-MID-834,11/01/2022,Abdelkader Ben Salah,MALE,Qatar,Doha,54,241691,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2022,66900
2232,HUN-MID-831,11/01/2022,Mohammed Al-Falasi,MALE,Saudi Arabia,Mecca,36,178875,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2022,26750
2233,HUN-MID-838,11/01/2022,Maha Al-Faisal,FEMALE,United Arab Emirates,Sharjah,39,354336,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2022,68200
2234,HUN-MID-831,11/01/2022,Abdulaziz Al-Qahtani,MALE,United Arab Emirates,Sharjah,49,280131,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2022,26750
2235,HUN-MID-832,12/01/2022,Mubarak Al-Rashidi,MALE,Bahrain,Hamad Town,38,251206,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2022,27860
2236,HUN-MID-838,12/01/2022,Reem Al-Zaabi,FEMALE,Bahrain,Sitra,36,229775,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2022,68200
2237,HUN-MID-831,12/01/2022,Riad Bouchareb,MALE,Jordan,Aqaba,51,207771,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2022,26750
2238,HUN-MID-832,12/01/2022,Abdulrahman Al-Thani,MALE,Jordan,Aqaba,45,359691,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2022,27860
2239,HUN-MID-830,12/01/2022,Mehdi El-Kebir,MALE,United Arab Emirates,Abu Dhabi,47,498002,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2022,25300
2240,HUN-MID-832,12/01/2022,Nadia Benmoussa,FEMALE,Jordan,Zarqa,55,398535,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2022,27860
2241,HUN-MID-839,12/01/2022,Samira Al-Suwaidi,FEMALE,Qatar,Doha,40,435278,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2022,51200
2242,HUN-MID-834,12/01/2022,Riad Al-Bouchareb,MALE,Morocco,Rabat,51,469478,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2022,66900
2243,HUN-MID-835,12/01/2022,Yacine Bensalem,MALE,Jordan,Zarqa,54,322788,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2022,25700
2244,HUN-MID-833,13/01/2022,Ahmed Al-Habsi,MALE,Morocco,Agadir,52,367504,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2022,29100
2245,HUN-MID-839,13/01/2022,Mehdi El-Kebir,MALE,Tunisia,Tunis,47,100215,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2022,51200
2246,HUN-MID-835,13/01/2022,Khalid Al-Thani,MALE,Saudi Arabia,Riyadh,45,382647,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2022,25700
2247,HUN-MID-833,13/01/2022,Mohammed Al-Sulaiti,MALE,United Arab Emirates,Abu Dhabi,50,140827,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2022,29100
2248,HUN-MID-830,16/01/2022,Ayman Al-Khasawneh,MALE,Algeria,Setif,39,99814,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2022,25300
2249,HUN-MID-834,16/01/2022,Bader Al-Sabah,MALE,Jordan,Aqaba,39,439834,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2022,66900
2250,HUN-MID-834,16/01/2022,Mohammed Al-Fayez,MALE,Bahrain,Muharraq,37,262700,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2022,66900
2251,HUN-MID-834,25/01/2022,Gada Mohamed,FEMALE,Egypt,Giza,41,398184,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2022,66900
2252,HUN-MID-834,28/01/2022,Abdelkader Ben Ahmed,MALE,Morocco,Marrakesh,41,97492,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2022,66900
2253,HUN-MID-830,28/01/2022,Mohammed Ben Ali,MALE,Saudi Arabia,Mecca,42,396917,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2022,25300
2254,HUN-MID-838,28/01/2022,Ayman Al-Hussein,MALE,Tunisia,Sfax,36,285767,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2022,68200
2255,HUN-MID-836,28/01/2022,Abdulaziz Al-Rashid,MALE,Oman,Sohar,41,78777,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2022,15500
2256,HUN-MID-834,30/01/2022,Fawzi Ghoneim,MALE,Egypt,Alexandria,38,430500,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2022,66900
2257,HUN-MID-836,31/01/2022,Talal Al-Kandari,MALE,Saudi Arabia,Riyadh,52,154809,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2022,15500
2258,HUN-MID-835,31/01/2022,Mubarak Al-Mutairi,MALE,Morocco,Tangier,36,455405,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2022,25700
2259,HUN-MID-839,31/01/2022,Omar Al-Nahyan,MALE,Jordan,Zarqa,53,114884,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2022,51200
2260,HUN-MID-838,01/02/2022,Abeer Youssef,FEMALE,Egypt,Cairo,37,248897,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2022,68200
2261,HUN-MID-832,01/02/2022,Karim Benyahia,MALE,Kuwait,Kuwait City,54,235183,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2022,27860
2262,HUN-MID-838,01/02/2022,Nasser Al-Kaabi,MALE,Bahrain,Muharraq,50,64286,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2022,68200
2263,HUN-MID-832,01/02/2022,Hana Al-Dhaheri,FEMALE,Oman,Salalah,41,448050,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2022,27860
2264,HUN-MID-837,01/02/2022,Noura Al-Mazrouei,FEMALE,Kuwait,Hawalli,35,473170,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2022,30900
2265,HUN-MID-836,01/02/2022,Abdulaziz Al-Saud,MALE,United Arab Emirates,Dubai,41,392083,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2022,15500
2266,HUN-MID-837,01/02/2022,Fahad Al-Kuwari,MALE,Morocco,Rabat,36,139659,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2022,30900
2267,HUN-MID-837,01/02/2022,Abdelkader Ben Ali,MALE,Jordan,Zarqa,50,272078,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2022,30900
2268,HUN-MID-831,01/02/2022,Reem Al-Faisal,FEMALE,Qatar,Al Khor,45,280131,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2022,26750
2269,HUN-MID-834,01/02/2022,Faisal Al-Harbi,MALE,Algeria,Constantine,35,425348,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2022,66900
2270,HUN-MID-834,04/02/2022,Fadel El-Sayed,MALE,Egypt,Giza,35,141676,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2022,66900
2271,HUN-MID-839,05/02/2022,Khalid Al-Rashid,MALE,Jordan,Zarqa,45,264757,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2022,51200
2272,HUN-MID-839,05/02/2022,Tariq Al-Khasawneh,MALE,Saudi Arabia,Jeddah,50,494083,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2022,51200
2273,HUN-MID-831,05/02/2022,Maha Al-Rashid,FEMALE,Oman,Ibri,37,484132,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2022,26750
2274,HUN-MID-834,06/02/2022,Faisal Al-Mutawa,MALE,Jordan,Madaba,38,128499,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2022,66900
2275,HUN-MID-834,06/02/2022,Karim Benyahia,MALE,Kuwait,Al Ahmadi,54,89797,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2022,66900
2276,HUN-MID-837,06/02/2022,Majed Al-Sulaiti,MALE,United Arab Emirates,Dubai,45,487169,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2022,30900
2277,HUN-MID-830,06/02/2022,Khalid Al-Fadhli,MALE,Kuwait,Kuwait City,47,199267,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2022,25300
2278,HUN-MID-833,06/02/2022,Youssef El-Karim,MALE,Bahrain,Manama,47,499384,hyundai,SEDAN ELANTRA,,Auto,Red,2022,29100
2279,HUN-MID-836,06/02/2022,Reem Al-Zaabi,FEMALE,Tunisia,Gabes,36,377539,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2022,15500
2280,HUN-MID-830,06/02/2022,Amel Al-Bouziane,FEMALE,United Arab Emirates,Abu Dhabi,40,359742,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2022,25300
2281,HUN-MID-831,06/02/2022,Hessa Al-Mansoori,FEMALE,Kuwait,Farwaniya,41,169626,hyundai,SEDAN i20,Overhead Camshaft,Auto,Blue,2022,26750
2282,HUN-MID-836,07/02/2022,Khalaf Al-Enezi,MALE,Kuwait,Al Jahra,47,315957,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2022,15500
2283,HUN-MID-838,07/02/2022,Youssef El-Karim,MALE,Algeria,Constantine,47,492016,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2022,68200
2284,HUN-MID-835,07/02/2022,Jassim Al-Kuwari,MALE,United Arab Emirates,Ras Al Khaimah,45,291663,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2022,25700
2285,HUN-MID-831,07/02/2022,Mohammad Al-Khatib,MALE,Tunisia,Bizerte,50,359620,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2022,26750
2286,HUN-MID-832,10/02/2022,Abdulaziz Al-Rashid,MALE,Oman,Muscat,53,104532,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2022,27860
2287,HUN-MID-839,10/02/2022,Lina Al-Zoubi,FEMALE,Tunisia,Gafsa,37,425012,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2022,51200
2288,HUN-MID-835,10/02/2022,Sultan Al-Qahtani,MALE,Algeria,Annaba,50,464413,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2022,25700
2289,HUN-MID-830,14/02/2022,Abdelkader Ben Ahmed,MALE,Algeria,Blida,41,366474,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2022,25300
2290,HUN-MID-830,14/02/2022,Abdulaziz Al-Faisal,MALE,Algeria,Oran,52,136742,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2022,25300
2291,HUN-MID-837,14/02/2022,Abdulaziz Al-Qahtani,MALE,Bahrain,Manama,35,115068,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2022,30900
2292,HUN-MID-833,16/02/2022,Khalid Al-Qahtani,MALE,Algeria,Setif,51,428503,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,White,2022,29100
2293,HUN-MID-834,16/02/2022,Faisal Al-Rashid,MALE,Saudi Arabia,Dammam,47,272827,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2022,66900
2294,HUN-MID-839,16/02/2022,Lina Al-Zoubi,FEMALE,Morocco,Rabat,37,166619,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2022,51200
2295,HUN-MID-836,19/02/2022,Hany Adel,MALE,Egypt,Dakahlia,33,79524,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2022,15500
2296,HUN-MID-836,21/02/2022,Rami Al-Majali,MALE,Morocco,Agadir,50,66027,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2022,15500
2297,HUN-MID-835,21/02/2022,Bader Al-Kandari,MALE,Oman,Muscat,37,198993,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2022,25700
2298,HUN-MID-838,21/02/2022,Khalid Al-Dosari,MALE,United Arab Emirates,Ras Al Khaimah,41,491420,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2022,68200
2299,HUN-MID-832,22/02/2022,Khalid Al-Faisal,MALE,Bahrain,Hamad Town,49,417519,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2022,27860
2300,HUN-MID-835,22/02/2022,Shaikha Al-Kuwari,FEMALE,Bahrain,Riffa,42,125714,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2022,25700
2301,HUN-MID-838,22/02/2022,Hamed Al-Raisi,MALE,Qatar,Al Wakrah,46,488273,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2022,68200
2302,HUN-MID-839,22/02/2022,Nasser Al-Dosari,MALE,Algeria,Blida,43,435145,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2022,51200
2303,HUN-MID-831,25/02/2022,Fathi Omar,MALE,Egypt,Giza,34,487152,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2022,26750
2304,HUN-MID-838,26/02/2022,Yousef Al-Mutairi,MALE,Tunisia,Tunis,35,160444,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2022,68200
2305,HUN-MID-837,26/02/2022,Mohammed Al-Hussein,MALE,Saudi Arabia,Jeddah,37,395310,hyundai,SUV KONA,Overhead Camshaft,Auto,Grey,2022,30900
2306,HUN-MID-837,26/02/2022,Mubarak Al-Sabah,MALE,Morocco,Rabat,46,436836,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2022,30900
2307,HUN-MID-836,26/02/2022,Abdulaziz Al-Faisal,MALE,Saudi Arabia,Jeddah,44,334312,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2022,15500
2308,HUN-MID-833,01/03/2022,Youssef El-Haddadi,MALE,United Arab Emirates,Abu Dhabi,46,177021,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2022,29100
2309,HUN-MID-833,01/03/2022,Bader Al-Ajmi,MALE,United Arab Emirates,Sharjah,47,406803,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2022,29100
2310,HUN-MID-838,04/03/2022,Ahmed Gaber,MALE,Egypt,Giza,52,271986,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Black,2022,68200
2311,HUN-MID-835,08/03/2022,Amr Ghoneim,MALE,Egypt,Cairo,53,91974,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2022,25700
2312,HUN-MID-833,10/03/2022,Hossam Adel,MALE,Egypt,Port Said,50,318108,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2022,29100
2313,HUN-MID-836,11/03/2022,Leila El-Khayat,FEMALE,Kuwait,Hawalli,47,188974,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2022,15500
2314,HUN-MID-831,11/03/2022,Abdulaziz Al-Dosari,MALE,Tunisia,Bizerte,35,159394,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2022,26750
2315,HUN-MID-839,11/03/2022,Nasser Al-Dosari,MALE,Qatar,Al Wakrah,40,353300,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2022,51200
2316,HUN-MID-835,11/03/2022,Nasser Al-Qahtani,MALE,Kuwait,Fahaheel,36,491420,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2022,25700
2317,HUN-MID-837,12/03/2022,Fawzy Youssef,MALE,Egypt,Qena,42,491784,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2022,30900
2318,HUN-MID-836,17/03/2022,Faten Tamer,FEMALE,Egypt,Cairo,40,424929,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2022,15500
2319,HUN-MID-836,30/03/2022,Emad Fathi,MALE,Egypt,Port Said,40,135429,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2022,15500
2320,HUN-MID-832,30/03/2022,Lina Al-Hussein,FEMALE,Saudi Arabia,Riyadh,46,237013,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2022,27860
2321,HUN-MID-835,30/03/2022,Ahmed Al-Dhaheri,MALE,Tunisia,Sousse,37,342449,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2022,25700
2322,HUN-MID-832,30/03/2022,Majid Al-Lawati,MALE,Qatar,Doha,35,449376,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2022,27860
2323,HUN-MID-834,30/03/2022,Abdelilah El-Haddadi,MALE,Saudi Arabia,Jeddah,51,428432,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2022,66900
2324,HUN-MID-839,30/03/2022,Hamad Al-Kuwari,MALE,Tunisia,Sfax,39,268583,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2022,51200
2325,HUN-MID-837,01/04/2022,Hamad Al-Thani,MALE,Qatar,Al Shamal,52,150852,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2022,30900
2326,HUN-MID-836,01/04/2022,Mubarak Al-Sabah,MALE,Saudi Arabia,Jeddah,46,441416,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2022,15500
2327,HUN-MID-839,01/04/2022,Ayesha Al-Nahyan,FEMALE,Bahrain,Riffa,35,468368,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2022,51200
2328,HUN-MID-839,01/04/2022,Khawla Al-Maktoum,FEMALE,Saudi Arabia,Jeddah,44,369049,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2022,51200
2329,HUN-MID-833,01/04/2022,Faisal Al-Faisal,MALE,United Arab Emirates,Dubai,38,246870,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2022,29100
2330,HUN-MID-834,04/04/2022,Lulwa Al-Mutairi,FEMALE,Qatar,Al Rayyan,52,215390,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2022,66900
2331,HUN-MID-830,04/04/2022,Hamed Al-Lawati,MALE,Kuwait,Kuwait City,37,106973,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2022,25300
2332,HUN-MID-836,04/04/2022,Ahmed Al-Mazrouei,MALE,Jordan,Amman,47,361189,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2022,15500
